,Skill Moves,Position,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle
7666,1.0,4,73.0,176,15.0,15.0,13.0,29.0,12.0,15.0,12.0,18.0,26.0,5.0,48.0,48.0,49.0,63.0,59.0,19.0,58.0,35.0,69.0,14.0,20.0,25.0,13.0,34.0,21.0,54.0,12.0,15.0,19.0
7667,2.0,11,69.0,163,45.0,33.0,44.0,68.0,36.0,52.0,53.0,51.0,66.0,65.0,62.0,56.0,64.0,72.0,71.0,43.0,71.0,69.0,62.0,48.0,70.0,68.0,52.0,70.0,49.0,74.0,69.0,56.0,54.0
7668,2.0,8,76.0,198,56.0,33.0,63.0,60.0,32.0,52.0,67.0,71.0,64.0,55.0,48.0,49.0,40.0,63.0,32.0,78.0,71.0,66.0,92.0,56.0,65.0,68.0,28.0,42.0,54.0,57.0,66.0,62.0,61.0
7669,2.0,8,72.0,170,27.0,24.0,64.0,61.0,33.0,41.0,29.0,28.0,52.0,42.0,69.0,69.0,65.0,64.0,60.0,46.0,74.0,65.0,74.0,27.0,78.0,62.0,25.0,31.0,45.0,52.0,68.0,68.0,62.0
7670,2.0,8,75.0,185,34.0,29.0,65.0,64.0,32.0,49.0,44.0,22.0,60.0,58.0,64.0,66.0,47.0,60.0,60.0,54.0,79.0,70.0,84.0,51.0,75.0,64.0,31.0,45.0,40.0,55.0,64.0,64.0,59.0
7671,2.0,11,74.0,190,53.0,47.0,67.0,66.0,36.0,61.0,48.0,59.0,63.0,64.0,51.0,51.0,55.0,63.0,67.0,66.0,70.0,72.0,83.0,52.0,82.0,65.0,53.0,56.0,47.0,67.0,64.0,66.0,64.0
7672,1.0,4,73.0,176,12.0,6.0,8.0,7.0,6.0,6.0,8.0,9.0,12.0,11.0,39.0,35.0,39.0,67.0,55.0,14.0,36.0,34.0,27.0,10.0,35.0,14.0,13.0,33.0,13.0,63.0,18.0,9.0,10.0
7673,2.0,1,72.0,176,51.0,67.0,72.0,59.0,65.0,62.0,64.0,44.0,43.0,65.0,69.0,69.0,68.0,67.0,49.0,64.0,71.0,57.0,74.0,55.0,72.0,31.0,66.0,58.0,62.0,58.0,18.0,17.0,20.0
7674,1.0,4,72.0,179,16.0,12.0,13.0,21.0,14.0,15.0,11.0,11.0,18.0,20.0,42.0,48.0,35.0,64.0,53.0,21.0,59.0,26.0,43.0,11.0,23.0,22.0,11.0,39.0,18.0,47.0,30.0,13.0,14.0
7675,3.0,3,67.0,146,74.0,69.0,49.0,69.0,55.0,64.0,55.0,54.0,52.0,63.0,76.0,73.0,69.0,62.0,78.0,60.0,69.0,58.0,49.0,50.0,58.0,53.0,67.0,59.0,46.0,59.0,50.0,38.0,30.0
7676,2.0,8,73.0,174,68.0,50.0,59.0,63.0,30.0,56.0,69.0,67.0,68.0,62.0,70.0,71.0,59.0,60.0,61.0,72.0,78.0,70.0,74.0,65.0,78.0,67.0,52.0,43.0,62.0,59.0,62.0,66.0,64.0
7677,2.0,8,76.0,176,39.0,24.0,70.0,52.0,29.0,35.0,40.0,31.0,44.0,57.0,64.0,63.0,53.0,63.0,54.0,47.0,70.0,70.0,70.0,32.0,63.0,65.0,33.0,44.0,44.0,50.0,66.0,71.0,67.0
7678,3.0,3,69.0,154,65.0,61.0,23.0,58.0,56.0,69.0,61.0,34.0,44.0,68.0,84.0,90.0,84.0,62.0,82.0,45.0,74.0,67.0,52.0,48.0,56.0,21.0,62.0,58.0,50.0,56.0,36.0,19.0,22.0
7679,3.0,3,66.0,141,68.0,70.0,32.0,70.0,55.0,68.0,54.0,46.0,68.0,70.0,73.0,71.0,56.0,60.0,78.0,65.0,59.0,52.0,63.0,67.0,46.0,31.0,68.0,50.0,66.0,65.0,49.0,51.0,45.0
7680,3.0,16,70.0,161,64.0,62.0,39.0,66.0,63.0,64.0,59.0,65.0,58.0,65.0,80.0,76.0,79.0,62.0,75.0,66.0,61.0,72.0,63.0,54.0,38.0,47.0,67.0,65.0,43.0,67.0,45.0,41.0,44.0
7681,2.0,8,73.0,172,40.0,30.0,60.0,49.0,24.0,45.0,22.0,22.0,38.0,53.0,52.0,58.0,53.0,63.0,63.0,35.0,67.0,76.0,76.0,23.0,72.0,66.0,35.0,29.0,24.0,58.0,67.0,69.0,67.0
7682,3.0,5,67.0,134,65.0,62.0,52.0,74.0,59.0,74.0,62.0,56.0,70.0,73.0,67.0,55.0,89.0,56.0,86.0,60.0,45.0,63.0,30.0,51.0,46.0,51.0,64.0,66.0,55.0,70.0,57.0,57.0,54.0
7683,2.0,19,68.0,181,67.0,27.0,36.0,64.0,29.0,55.0,64.0,65.0,58.0,63.0,75.0,78.0,76.0,65.0,84.0,75.0,71.0,67.0,75.0,33.0,66.0,69.0,50.0,38.0,35.0,62.0,63.0,68.0,63.0
7684,1.0,4,74.0,176,20.0,19.0,18.0,23.0,17.0,13.0,17.0,14.0,26.0,25.0,48.0,46.0,49.0,56.0,54.0,21.0,53.0,42.0,65.0,20.0,20.0,17.0,11.0,32.0,29.0,47.0,10.0,15.0,18.0
7685,2.0,8,71.0,170,32.0,23.0,68.0,59.0,38.0,48.0,35.0,30.0,46.0,52.0,70.0,73.0,62.0,60.0,58.0,56.0,81.0,70.0,77.0,46.0,71.0,63.0,21.0,25.0,35.0,58.0,65.0,65.0,58.0
7686,2.0,19,71.0,163,70.0,43.0,59.0,64.0,49.0,57.0,67.0,59.0,64.0,63.0,61.0,67.0,74.0,63.0,75.0,59.0,74.0,78.0,63.0,56.0,59.0,66.0,49.0,52.0,61.0,64.0,70.0,66.0,64.0
7687,2.0,8,72.0,172,46.0,27.0,49.0,64.0,22.0,49.0,50.0,36.0,55.0,45.0,71.0,74.0,56.0,63.0,63.0,59.0,73.0,85.0,77.0,21.0,65.0,66.0,37.0,54.0,39.0,49.0,68.0,74.0,67.0
7688,1.0,4,75.0,176,12.0,11.0,16.0,25.0,13.0,12.0,16.0,18.0,13.0,16.0,40.0,40.0,39.0,69.0,40.0,26.0,46.0,29.0,47.0,15.0,31.0,15.0,8.0,40.0,23.0,47.0,18.0,16.0,13.0
7689,2.0,19,67.0,150,55.0,36.0,54.0,65.0,44.0,60.0,59.0,48.0,58.0,60.0,75.0,70.0,76.0,60.0,74.0,49.0,77.0,80.0,45.0,31.0,81.0,67.0,55.0,50.0,58.0,50.0,69.0,67.0,64.0
7690,2.0,19,72.0,198,70.0,32.0,59.0,65.0,49.0,63.0,69.0,49.0,59.0,61.0,54.0,60.0,60.0,66.0,59.0,70.0,71.0,76.0,78.0,67.0,70.0,70.0,54.0,62.0,39.0,62.0,68.0,67.0,66.0
7691,2.0,1,76.0,194,33.0,69.0,76.0,60.0,69.0,58.0,66.0,70.0,54.0,65.0,39.0,36.0,34.0,59.0,32.0,74.0,42.0,50.0,90.0,67.0,54.0,21.0,70.0,47.0,69.0,68.0,24.0,34.0,15.0
7692,3.0,11,69.0,150,56.0,62.0,49.0,72.0,42.0,67.0,48.0,40.0,67.0,70.0,65.0,60.0,77.0,55.0,74.0,57.0,76.0,51.0,59.0,65.0,58.0,64.0,61.0,68.0,65.0,62.0,52.0,68.0,63.0
7693,3.0,5,70.0,165,58.0,65.0,48.0,67.0,56.0,70.0,71.0,73.0,60.0,68.0,73.0,75.0,78.0,66.0,71.0,78.0,74.0,63.0,57.0,66.0,51.0,23.0,59.0,66.0,58.0,61.0,45.0,23.0,27.0
7694,2.0,8,73.0,170,44.0,37.0,64.0,62.0,31.0,51.0,48.0,35.0,58.0,60.0,67.0,71.0,64.0,60.0,62.0,63.0,74.0,71.0,72.0,49.0,70.0,63.0,39.0,50.0,42.0,64.0,69.0,65.0,63.0
7695,2.0,5,69.0,163,47.0,46.0,50.0,67.0,48.0,58.0,55.0,47.0,62.0,63.0,71.0,72.0,67.0,58.0,73.0,58.0,62.0,79.0,66.0,45.0,73.0,67.0,51.0,56.0,53.0,63.0,68.0,68.0,61.0
7696,3.0,16,72.0,154,64.0,62.0,41.0,62.0,59.0,75.0,63.0,70.0,56.0,71.0,79.0,79.0,81.0,56.0,74.0,65.0,56.0,54.0,54.0,64.0,32.0,32.0,57.0,63.0,68.0,56.0,28.0,23.0,22.0
7697,3.0,16,73.0,176,63.0,64.0,58.0,64.0,41.0,68.0,52.0,34.0,61.0,68.0,85.0,86.0,79.0,57.0,65.0,62.0,63.0,67.0,78.0,56.0,57.0,45.0,64.0,63.0,60.0,65.0,40.0,42.0,38.0
7698,2.0,8,74.0,168,41.0,34.0,68.0,66.0,38.0,56.0,43.0,41.0,59.0,66.0,51.0,63.0,49.0,64.0,52.0,62.0,66.0,64.0,71.0,46.0,68.0,66.0,39.0,47.0,48.0,65.0,63.0,66.0,66.0
7699,3.0,1,73.0,196,47.0,69.0,72.0,59.0,62.0,59.0,52.0,43.0,34.0,56.0,58.0,58.0,56.0,66.0,34.0,70.0,59.0,56.0,90.0,58.0,74.0,24.0,65.0,59.0,62.0,70.0,31.0,40.0,24.0
7700,2.0,1,74.0,165,25.0,67.0,76.0,60.0,68.0,55.0,43.0,25.0,49.0,68.0,61.0,65.0,63.0,61.0,62.0,70.0,76.0,61.0,74.0,66.0,49.0,25.0,65.0,50.0,49.0,60.0,18.0,21.0,24.0
7701,3.0,12,68.0,132,58.0,53.0,53.0,71.0,53.0,68.0,60.0,49.0,67.0,70.0,80.0,76.0,76.0,55.0,84.0,68.0,59.0,69.0,33.0,58.0,48.0,44.0,59.0,68.0,60.0,63.0,52.0,42.0,44.0
7702,2.0,19,74.0,185,61.0,44.0,72.0,64.0,29.0,55.0,22.0,25.0,57.0,64.0,55.0,57.0,41.0,62.0,47.0,63.0,73.0,64.0,76.0,48.0,73.0,68.0,60.0,57.0,38.0,69.0,69.0,71.0,71.0
7703,2.0,8,74.0,176,25.0,19.0,69.0,64.0,25.0,22.0,29.0,25.0,52.0,56.0,54.0,52.0,42.0,56.0,53.0,40.0,72.0,54.0,73.0,22.0,63.0,62.0,21.0,31.0,34.0,52.0,63.0,71.0,67.0
7704,3.0,16,73.0,170,66.0,64.0,47.0,65.0,56.0,64.0,58.0,53.0,55.0,69.0,75.0,69.0,79.0,67.0,64.0,63.0,61.0,66.0,64.0,68.0,62.0,44.0,67.0,64.0,70.0,59.0,25.0,27.0,23.0
7705,2.0,19,71.0,161,65.0,56.0,66.0,65.0,59.0,62.0,64.0,66.0,59.0,64.0,71.0,80.0,74.0,62.0,71.0,71.0,73.0,84.0,70.0,58.0,62.0,63.0,64.0,63.0,58.0,66.0,59.0,64.0,63.0
7706,2.0,19,71.0,174,60.0,40.0,68.0,65.0,30.0,62.0,35.0,26.0,62.0,65.0,68.0,65.0,67.0,63.0,70.0,33.0,69.0,64.0,74.0,31.0,88.0,66.0,47.0,50.0,45.0,68.0,66.0,74.0,70.0
7707,3.0,5,71.0,163,64.0,64.0,48.0,73.0,52.0,71.0,61.0,60.0,70.0,73.0,66.0,65.0,74.0,64.0,72.0,63.0,65.0,60.0,54.0,60.0,44.0,57.0,59.0,65.0,63.0,70.0,52.0,48.0,51.0
7708,3.0,1,70.0,141,34.0,70.0,54.0,69.0,49.0,72.0,41.0,37.0,62.0,71.0,67.0,71.0,56.0,68.0,68.0,65.0,38.0,68.0,46.0,64.0,21.0,19.0,71.0,61.0,68.0,59.0,13.0,14.0,18.0
7709,2.0,8,73.0,176,31.0,20.0,72.0,56.0,16.0,34.0,38.0,34.0,50.0,42.0,34.0,30.0,32.0,52.0,51.0,75.0,78.0,54.0,85.0,23.0,88.0,62.0,25.0,36.0,32.0,56.0,63.0,64.0,66.0
7710,2.0,1,72.0,168,45.0,66.0,66.0,56.0,64.0,55.0,53.0,65.0,45.0,63.0,61.0,64.0,66.0,67.0,64.0,76.0,74.0,55.0,77.0,61.0,81.0,41.0,71.0,65.0,64.0,66.0,33.0,37.0,35.0
7711,2.0,8,77.0,172,40.0,22.0,77.0,60.0,29.0,40.0,29.0,30.0,56.0,60.0,39.0,34.0,59.0,64.0,35.0,47.0,77.0,60.0,76.0,30.0,57.0,70.0,26.0,37.0,65.0,54.0,66.0,65.0,62.0
7712,3.0,1,74.0,170,57.0,72.0,67.0,68.0,54.0,67.0,59.0,38.0,62.0,68.0,70.0,67.0,71.0,61.0,55.0,67.0,68.0,54.0,56.0,60.0,31.0,20.0,65.0,64.0,71.0,53.0,26.0,17.0,20.0
7713,2.0,8,76.0,185,29.0,28.0,69.0,51.0,38.0,44.0,36.0,32.0,41.0,48.0,68.0,65.0,58.0,61.0,54.0,53.0,70.0,71.0,79.0,38.0,76.0,64.0,34.0,35.0,58.0,52.0,63.0,66.0,63.0
7714,2.0,8,72.0,179,28.0,23.0,65.0,60.0,34.0,31.0,37.0,35.0,28.0,53.0,59.0,62.0,35.0,58.0,58.0,49.0,77.0,53.0,69.0,25.0,55.0,62.0,31.0,38.0,48.0,52.0,64.0,73.0,74.0
7715,3.0,19,70.0,163,69.0,62.0,58.0,68.0,43.0,69.0,70.0,52.0,56.0,70.0,73.0,80.0,77.0,62.0,79.0,49.0,58.0,71.0,62.0,58.0,59.0,60.0,61.0,42.0,58.0,62.0,54.0,64.0,67.0
7716,2.0,19,70.0,165,65.0,52.0,55.0,61.0,57.0,63.0,69.0,55.0,59.0,61.0,79.0,77.0,68.0,62.0,69.0,61.0,73.0,79.0,69.0,51.0,74.0,61.0,57.0,60.0,53.0,57.0,65.0,64.0,63.0
7717,3.0,1,72.0,168,53.0,70.0,62.0,64.0,51.0,74.0,61.0,34.0,62.0,72.0,65.0,65.0,77.0,69.0,76.0,62.0,74.0,71.0,60.0,60.0,44.0,17.0,67.0,66.0,66.0,64.0,38.0,17.0,18.0
7718,3.0,11,71.0,176,56.0,43.0,58.0,69.0,39.0,63.0,51.0,40.0,61.0,67.0,72.0,73.0,59.0,62.0,69.0,61.0,69.0,72.0,73.0,60.0,66.0,68.0,40.0,57.0,56.0,59.0,61.0,66.0,60.0
7719,2.0,19,70.0,174,65.0,48.0,60.0,65.0,58.0,62.0,68.0,65.0,63.0,65.0,69.0,70.0,70.0,68.0,74.0,72.0,64.0,74.0,73.0,58.0,78.0,66.0,58.0,55.0,30.0,70.0,65.0,65.0,64.0
7720,3.0,1,71.0,170,39.0,65.0,73.0,60.0,71.0,67.0,39.0,35.0,38.0,67.0,63.0,56.0,59.0,59.0,67.0,72.0,69.0,63.0,69.0,62.0,58.0,23.0,63.0,58.0,59.0,65.0,17.0,17.0,26.0
7721,1.0,4,75.0,187,12.0,15.0,12.0,25.0,20.0,12.0,12.0,15.0,19.0,24.0,46.0,44.0,48.0,56.0,31.0,18.0,67.0,36.0,72.0,14.0,37.0,23.0,12.0,13.0,14.0,43.0,13.0,15.0,12.0
7722,2.0,8,75.0,198,34.0,37.0,68.0,60.0,29.0,37.0,44.0,30.0,50.0,44.0,35.0,31.0,30.0,60.0,31.0,61.0,60.0,38.0,90.0,46.0,78.0,65.0,43.0,48.0,52.0,63.0,64.0,66.0,61.0
7723,2.0,26,71.0,168,67.0,52.0,59.0,63.0,37.0,57.0,62.0,53.0,61.0,64.0,70.0,67.0,72.0,57.0,65.0,62.0,73.0,79.0,62.0,65.0,61.0,63.0,53.0,45.0,45.0,50.0,65.0,66.0,65.0
7724,3.0,16,73.0,174,70.0,59.0,62.0,63.0,64.0,67.0,67.0,68.0,65.0,64.0,76.0,77.0,67.0,64.0,59.0,60.0,50.0,77.0,64.0,63.0,43.0,54.0,56.0,65.0,63.0,62.0,58.0,62.0,63.0
7725,2.0,8,73.0,190,39.0,24.0,67.0,55.0,23.0,43.0,33.0,40.0,45.0,51.0,59.0,55.0,53.0,64.0,48.0,40.0,80.0,68.0,85.0,24.0,66.0,53.0,25.0,43.0,32.0,49.0,71.0,68.0,67.0
7726,2.0,1,74.0,185,54.0,62.0,59.0,61.0,70.0,64.0,61.0,32.0,40.0,62.0,72.0,85.0,63.0,64.0,59.0,69.0,53.0,75.0,76.0,57.0,30.0,20.0,67.0,47.0,63.0,68.0,18.0,16.0,17.0
7727,1.0,4,74.0,183,18.0,15.0,14.0,32.0,17.0,12.0,18.0,15.0,25.0,21.0,50.0,48.0,34.0,66.0,50.0,19.0,70.0,33.0,63.0,18.0,21.0,21.0,17.0,15.0,23.0,28.0,12.0,20.0,12.0
7728,2.0,11,74.0,183,43.0,43.0,66.0,67.0,44.0,61.0,55.0,47.0,65.0,63.0,48.0,57.0,52.0,60.0,48.0,61.0,40.0,68.0,83.0,53.0,78.0,63.0,44.0,59.0,51.0,57.0,70.0,65.0,57.0
7729,2.0,1,74.0,172,49.0,68.0,60.0,59.0,45.0,60.0,42.0,28.0,41.0,67.0,63.0,68.0,53.0,62.0,52.0,69.0,61.0,64.0,76.0,66.0,29.0,16.0,73.0,61.0,70.0,72.0,12.0,18.0,19.0
7730,1.0,4,74.0,179,10.0,10.0,14.0,31.0,16.0,16.0,10.0,13.0,13.0,21.0,47.0,53.0,45.0,59.0,40.0,16.0,75.0,27.0,68.0,14.0,21.0,19.0,10.0,22.0,11.0,54.0,11.0,14.0,10.0
7731,4.0,16,74.0,170,61.0,60.0,57.0,65.0,62.0,68.0,61.0,57.0,62.0,68.0,74.0,75.0,69.0,61.0,65.0,62.0,57.0,65.0,71.0,61.0,60.0,44.0,66.0,65.0,44.0,62.0,42.0,40.0,38.0
7732,3.0,12,67.0,154,70.0,58.0,41.0,71.0,57.0,67.0,67.0,68.0,67.0,67.0,65.0,66.0,70.0,59.0,82.0,67.0,59.0,52.0,58.0,64.0,49.0,35.0,62.0,69.0,57.0,70.0,38.0,32.0,34.0
7733,3.0,3,70.0,181,62.0,64.0,44.0,64.0,44.0,72.0,52.0,50.0,58.0,68.0,78.0,79.0,70.0,64.0,66.0,56.0,32.0,55.0,63.0,56.0,44.0,28.0,67.0,57.0,66.0,58.0,26.0,33.0,32.0
7734,3.0,1,73.0,174,64.0,65.0,68.0,63.0,61.0,69.0,53.0,50.0,58.0,70.0,62.0,63.0,71.0,60.0,50.0,67.0,63.0,68.0,81.0,64.0,40.0,29.0,61.0,62.0,56.0,60.0,34.0,27.0,32.0
7735,3.0,11,72.0,187,45.0,34.0,61.0,68.0,40.0,64.0,49.0,47.0,66.0,68.0,57.0,56.0,44.0,61.0,50.0,67.0,61.0,81.0,71.0,64.0,80.0,66.0,66.0,64.0,53.0,58.0,62.0,67.0,67.0
7736,3.0,5,69.0,174,65.0,43.0,34.0,70.0,49.0,67.0,76.0,74.0,72.0,71.0,59.0,44.0,68.0,67.0,85.0,57.0,64.0,65.0,66.0,61.0,75.0,60.0,45.0,71.0,60.0,72.0,61.0,58.0,47.0
7737,2.0,1,73.0,172,31.0,70.0,65.0,53.0,61.0,58.0,58.0,33.0,22.0,65.0,69.0,72.0,74.0,64.0,85.0,68.0,79.0,73.0,65.0,55.0,57.0,34.0,68.0,43.0,65.0,63.0,24.0,14.0,18.0
7738,3.0,3,71.0,148,66.0,62.0,52.0,65.0,58.0,68.0,70.0,67.0,58.0,65.0,74.0,79.0,72.0,65.0,72.0,68.0,62.0,64.0,56.0,60.0,44.0,47.0,65.0,64.0,65.0,60.0,41.0,33.0,25.0
7739,3.0,1,68.0,154,63.0,64.0,59.0,56.0,63.0,69.0,59.0,43.0,49.0,65.0,90.0,91.0,80.0,62.0,81.0,66.0,64.0,57.0,64.0,62.0,46.0,14.0,68.0,37.0,54.0,64.0,14.0,16.0,15.0
7740,2.0,19,69.0,159,61.0,34.0,48.0,57.0,29.0,62.0,38.0,54.0,49.0,67.0,69.0,73.0,72.0,68.0,73.0,34.0,71.0,78.0,59.0,34.0,71.0,68.0,49.0,50.0,42.0,59.0,66.0,67.0,64.0
7741,1.0,4,72.0,170,16.0,25.0,20.0,18.0,22.0,22.0,17.0,15.0,15.0,15.0,54.0,35.0,61.0,55.0,50.0,15.0,67.0,37.0,64.0,18.0,37.0,24.0,12.0,48.0,20.0,51.0,8.0,15.0,18.0
7742,2.0,5,70.0,150,61.0,45.0,55.0,70.0,46.0,61.0,53.0,51.0,69.0,64.0,66.0,66.0,73.0,66.0,69.0,66.0,66.0,80.0,65.0,61.0,72.0,62.0,61.0,69.0,47.0,67.0,60.0,63.0,63.0
7743,2.0,8,72.0,168,59.0,49.0,57.0,66.0,55.0,56.0,60.0,48.0,64.0,62.0,62.0,57.0,76.0,64.0,72.0,74.0,85.0,79.0,82.0,56.0,75.0,66.0,43.0,56.0,56.0,67.0,66.0,61.0,59.0
7744,2.0,19,69.0,161,58.0,35.0,74.0,54.0,28.0,69.0,31.0,49.0,47.0,60.0,68.0,73.0,72.0,62.0,68.0,48.0,60.0,69.0,64.0,40.0,74.0,68.0,48.0,42.0,44.0,52.0,66.0,72.0,70.0
7745,3.0,19,73.0,148,67.0,26.0,64.0,63.0,34.0,67.0,36.0,30.0,63.0,66.0,76.0,77.0,73.0,48.0,76.0,39.0,84.0,71.0,67.0,29.0,73.0,62.0,66.0,32.0,36.0,65.0,65.0,71.0,66.0
7746,1.0,4,74.0,187,14.0,14.0,15.0,14.0,22.0,19.0,21.0,14.0,13.0,22.0,46.0,60.0,74.0,60.0,49.0,22.0,46.0,45.0,75.0,15.0,42.0,30.0,12.0,61.0,20.0,51.0,9.0,14.0,16.0
7747,3.0,12,70.0,154,68.0,70.0,52.0,73.0,66.0,66.0,73.0,73.0,67.0,70.0,72.0,73.0,71.0,65.0,76.0,70.0,74.0,53.0,68.0,66.0,33.0,58.0,73.0,73.0,69.0,56.0,52.0,29.0,27.0
7748,3.0,1,71.0,154,55.0,67.0,62.0,61.0,67.0,65.0,70.0,63.0,52.0,65.0,75.0,72.0,77.0,67.0,67.0,66.0,73.0,68.0,66.0,65.0,61.0,34.0,67.0,65.0,63.0,70.0,21.0,20.0,31.0
7749,1.0,4,70.0,165,12.0,13.0,17.0,26.0,14.0,17.0,12.0,21.0,31.0,18.0,49.0,42.0,35.0,62.0,68.0,17.0,58.0,43.0,51.0,15.0,24.0,25.0,15.0,24.0,21.0,38.0,20.0,21.0,13.0
7750,3.0,19,70.0,154,64.0,47.0,60.0,66.0,58.0,72.0,67.0,50.0,61.0,70.0,78.0,79.0,74.0,64.0,80.0,62.0,77.0,59.0,66.0,50.0,67.0,69.0,65.0,68.0,45.0,71.0,60.0,65.0,64.0
7751,3.0,1,70.0,165,30.0,71.0,63.0,48.0,62.0,65.0,55.0,41.0,29.0,67.0,72.0,70.0,62.0,56.0,65.0,69.0,70.0,66.0,68.0,66.0,56.0,30.0,66.0,47.0,64.0,59.0,29.0,26.0,24.0
7752,1.0,4,76.0,201,11.0,20.0,11.0,25.0,14.0,18.0,13.0,12.0,30.0,23.0,45.0,45.0,50.0,63.0,56.0,23.0,54.0,35.0,64.0,18.0,34.0,23.0,13.0,38.0,22.0,51.0,15.0,12.0,12.0
7753,3.0,19,73.0,192,64.0,52.0,63.0,67.0,60.0,64.0,68.0,68.0,64.0,68.0,72.0,75.0,63.0,58.0,66.0,72.0,74.0,79.0,73.0,65.0,67.0,54.0,48.0,55.0,50.0,63.0,63.0,67.0,66.0
7754,2.0,8,74.0,196,31.0,24.0,71.0,58.0,32.0,21.0,19.0,44.0,60.0,55.0,29.0,33.0,27.0,57.0,31.0,46.0,79.0,59.0,77.0,20.0,59.0,66.0,39.0,49.0,43.0,64.0,64.0,68.0,66.0
7755,2.0,5,70.0,161,57.0,53.0,70.0,75.0,39.0,46.0,30.0,31.0,69.0,57.0,34.0,38.0,58.0,56.0,62.0,46.0,67.0,51.0,71.0,59.0,70.0,66.0,44.0,67.0,29.0,76.0,65.0,67.0,67.0
7756,3.0,1,74.0,176,50.0,70.0,59.0,61.0,56.0,68.0,25.0,45.0,50.0,67.0,61.0,73.0,61.0,63.0,48.0,64.0,62.0,60.0,67.0,57.0,35.0,18.0,68.0,55.0,59.0,50.0,19.0,12.0,15.0
7757,2.0,1,72.0,163,55.0,68.0,67.0,59.0,63.0,57.0,69.0,65.0,54.0,69.0,46.0,58.0,52.0,64.0,68.0,65.0,70.0,71.0,73.0,63.0,53.0,42.0,76.0,55.0,65.0,65.0,22.0,19.0,18.0
7758,2.0,1,72.0,181,48.0,67.0,68.0,55.0,62.0,65.0,59.0,45.0,51.0,61.0,71.0,76.0,68.0,61.0,79.0,69.0,75.0,85.0,77.0,54.0,58.0,23.0,70.0,41.0,66.0,66.0,24.0,21.0,19.0
7759,3.0,5,69.0,154,62.0,41.0,53.0,69.0,35.0,64.0,62.0,55.0,67.0,66.0,61.0,55.0,69.0,66.0,71.0,53.0,60.0,81.0,67.0,43.0,61.0,65.0,57.0,68.0,41.0,71.0,65.0,67.0,66.0
7760,2.0,8,79.0,212,35.0,30.0,71.0,59.0,32.0,36.0,27.0,30.0,34.0,52.0,45.0,53.0,34.0,56.0,30.0,41.0,32.0,65.0,90.0,28.0,62.0,62.0,28.0,31.0,47.0,62.0,64.0,70.0,63.0
7761,2.0,8,77.0,196,38.0,30.0,72.0,52.0,34.0,39.0,35.0,37.0,43.0,46.0,52.0,51.0,38.0,60.0,52.0,47.0,70.0,54.0,77.0,24.0,58.0,62.0,33.0,32.0,40.0,64.0,66.0,70.0,70.0
7762,2.0,8,74.0,176,33.0,28.0,72.0,61.0,27.0,60.0,31.0,36.0,57.0,55.0,65.0,50.0,64.0,61.0,45.0,43.0,69.0,70.0,70.0,29.0,60.0,66.0,28.0,44.0,40.0,68.0,66.0,66.0,67.0
7763,2.0,11,68.0,150,40.0,27.0,56.0,66.0,27.0,58.0,36.0,67.0,53.0,64.0,75.0,73.0,77.0,66.0,76.0,75.0,76.0,85.0,63.0,34.0,72.0,71.0,30.0,46.0,37.0,67.0,67.0,68.0,60.0
7764,3.0,1,73.0,190,41.0,67.0,69.0,62.0,64.0,64.0,52.0,35.0,55.0,66.0,53.0,70.0,63.0,62.0,48.0,71.0,67.0,65.0,78.0,70.0,30.0,33.0,62.0,55.0,65.0,67.0,23.0,38.0,17.0
7765,2.0,8,73.0,176,65.0,49.0,59.0,58.0,42.0,60.0,55.0,39.0,59.0,59.0,67.0,71.0,58.0,66.0,52.0,57.0,66.0,77.0,78.0,43.0,64.0,65.0,67.0,61.0,37.0,59.0,66.0,66.0,67.0
7766,1.0,4,76.0,194,11.0,14.0,23.0,26.0,13.0,17.0,20.0,10.0,34.0,20.0,34.0,36.0,33.0,64.0,32.0,49.0,61.0,42.0,65.0,19.0,16.0,21.0,12.0,32.0,51.0,50.0,12.0,21.0,14.0
7767,3.0,19,67.0,139,67.0,23.0,37.0,64.0,24.0,64.0,33.0,29.0,54.0,65.0,90.0,86.0,78.0,63.0,86.0,37.0,69.0,84.0,45.0,26.0,61.0,62.0,61.0,48.0,33.0,52.0,60.0,65.0,58.0
7768,2.0,5,72.0,183,38.0,24.0,60.0,67.0,35.0,38.0,51.0,56.0,61.0,56.0,62.0,64.0,58.0,64.0,60.0,41.0,80.0,71.0,78.0,25.0,80.0,65.0,21.0,57.0,57.0,50.0,67.0,71.0,70.0
7769,1.0,4,74.0,165,14.0,7.0,10.0,22.0,9.0,8.0,11.0,14.0,23.0,17.0,20.0,29.0,38.0,62.0,37.0,16.0,65.0,20.0,54.0,8.0,27.0,12.0,4.0,32.0,18.0,47.0,14.0,10.0,11.0
7770,4.0,1,67.0,143,65.0,62.0,32.0,61.0,61.0,71.0,63.0,47.0,66.0,65.0,91.0,83.0,83.0,53.0,89.0,68.0,90.0,60.0,58.0,58.0,32.0,22.0,63.0,58.0,58.0,60.0,26.0,28.0,24.0
